[ 2021-03-22 02:29:57,827 ] Asset loading complete
[ 2021-03-30 17:34:07,828 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-03-30 17:40:59,747 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-03-30 17:41:05,394 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "El Pepe" )
[ 2021-03-30 17:41:05,399 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-03-30 17:41:05,439 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-03-30 17:41:06,293 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-03-30 17:57:24,430 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-03-30 17:57:24,548 ] Disconnected from gameserver
[ 2021-03-30 22:00:19,351 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-03-30 22:00:21,366 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Carlosr" )
[ 2021-03-30 22:00:21,371 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-03-30 22:00:21,398 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-03-30 22:00:22,307 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-03-30 22:01:33,330 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-03-30 22:01:33,419 ] Disconnected from gameserver
[ 2021-03-30 22:01:33,571 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-04-06 22:13:04,749 ] Asset loading complete
[ 2021-04-06 22:13:16,016 ] News query failed: "Unrecognized event news."
[ 2021-04-06 22:13:17,120 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Carlosr" )
[ 2021-04-06 22:13:17,128 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-06 22:13:17,165 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-06 22:13:18,868 ] News query failed: "Unrecognized event news."
[ 2021-04-06 22:13:28,059 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-04-06 22:13:28,163 ] Disconnected from gameserver
[ 2021-04-06 22:13:28,409 ] News query failed: "Unrecognized event news."
[ 2021-04-06 22:13:30,325 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "El Pepe" )
[ 2021-04-06 22:13:30,328 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-06 22:13:30,357 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-06 22:13:31,375 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-04-07 19:06:26,110 ] Asset loading complete
[ 2021-04-25 22:44:55,979 ] Asset loading complete
[ 2021-04-25 22:45:20,312 ] News query failed: "Unrecognized event news."
[ 2021-04-25 22:45:22,017 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "GOD" )
[ 2021-04-25 22:45:22,034 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-25 22:45:22,186 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-25 22:45:23,880 ] News query failed: "Unrecognized event news."
[ 2021-04-25 22:46:54,347 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-04-25 22:46:54,446 ] Disconnected from gameserver
[ 2021-04-25 22:46:54,683 ] News query failed: "Unrecognized event news."
[ 2021-04-25 22:47:26,735 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-04-25 22:47:28,284 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Carlosr" )
[ 2021-04-25 22:47:28,288 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-25 22:47:28,332 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-25 22:47:30,131 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-04-25 22:49:28,197 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-04-25 22:49:28,294 ] Disconnected from gameserver
[ 2021-04-25 22:49:28,382 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-04-25 22:49:37,318 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-04-25 22:49:39,901 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "GOD" )
[ 2021-04-25 22:49:39,904 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-25 22:49:39,938 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-25 22:49:40,845 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-04-25 22:55:20,667 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:22,696 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:24,670 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:26,986 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:28,667 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:30,669 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:32,670 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:32,963 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:34,676 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:36,682 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:36,966 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:38,942 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:40,681 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:42,678 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:44,685 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:46,758 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:48,712 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:49,080 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:50,691 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:52,686 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:54,694 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:56,712 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:57,093 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:55:58,698 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:00,699 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:02,695 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:03,240 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:04,696 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:05,274 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:06,700 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:07,273 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:08,702 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:10,703 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:12,711 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:14,735 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:16,705 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:18,724 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:20,833 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:21,341 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:22,727 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:24,737 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:25,328 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:26,748 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:28,732 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:30,738 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:31,373 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:32,739 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:34,747 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:36,745 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:38,737 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:40,739 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:42,746 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:44,744 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 22:56:45,547 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-04-25 22:56:45,648 ] Disconnected from gameserver
[ 2021-04-25 22:56:45,750 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-04-25 22:56:54,065 ] Asset loading complete
[ 2021-04-25 22:57:14,109 ] News query failed: "Unrecognized event news."
[ 2021-04-25 22:57:17,026 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Carlosr" )
[ 2021-04-25 22:57:17,036 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-25 22:57:17,064 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-25 22:57:18,105 ] News query failed: "Unrecognized event news."
[ 2021-04-25 22:57:56,311 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-04-25 22:57:57,486 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "GOD" )
[ 2021-04-25 22:57:57,489 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-25 22:57:57,518 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-04-25 22:57:58,416 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-04-25 23:17:52,369 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:17:54,106 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:17:56,108 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:17:58,113 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:17:58,382 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:00,115 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:02,112 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:02,381 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:04,112 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:04,381 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:06,113 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:08,126 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:10,131 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:12,133 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:14,125 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:16,134 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:18,131 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:20,196 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:22,212 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:24,139 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:26,145 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:28,145 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:30,153 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:30,740 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:32,153 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:34,155 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:34,417 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:36,158 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:38,161 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:40,164 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:42,159 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:44,160 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:46,167 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:48,171 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:50,167 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:50,439 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:52,167 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:54,169 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:54,441 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:56,167 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:58,180 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:18:58,452 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:19:00,176 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:19:00,448 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:19:02,179 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
[ 2021-04-25 23:19:02,452 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1073831359 found"
